state_id,state_name,district_id,district_name,disease_id,disease_name,out,month,cattle,buaffalo,goat,sheep,pig,d_bovine,d_s_g,d_pig,d_b_s_g,d_all,Air_temp,Cloud_cover,Precipitation_rate,Precipitation_water,Precipitation,Pressure,Relative_humidity,Sea_Level_pressure,Soil_moisture,Soil_Temperature,t_max,t_min,Temperature,u_wind,V_wind,wet,Wind_speed,EVI,LAI,LST,NDVI,PET,Vapour_pressure,Delta_Air_temp,Delta_Cloud.cover,Delta_Precipitation_rate,Delta_Precipitation_water,Delta_Precipitation,Delta_Pressure,Delta_Relative.humidity,Delta_Sea_level_pressure,Delta_Soil_moisture,Delta_Soil.temperature,Delta_tmax,Delta_tmin,Delta_Temp,Delta_u_wind,Delta_v_wind,Delta_wet,Delta_wind_speed,Delta_EVI,Delta_LAI,Delta_LST,Delta_NDVI,Delta_PET,Delta_Vapour_pressure,Max_temp_event,Min_temp_event,Rainfall_event,Diurnal_temperature_range,Delta_Diurnal_temperature_range,Forest_fire,Air_temp_lag,Cloud_cover_lag,Precipitation_rate_lag,Precipitation_water_lag,Precipitation_lag,Pressure_lag,Relative_humidity_lag,Sea_Level_pressure_lag,Soil_moisture_lag,Soil_Temperature_lag,t_max_lag,t_min_lag,Temperature_lag,u_wind_lag,V_wind_lag,wet_lag,Wind_speed_lag,EVI_lag,LAI_lag,LST_lag,NDVI_lag,PET_lag,Vapour_pressure_lag,Delta_Air_temp_lag,Delta_Cloud.cover_lag,Delta_Precipitation_rate_lag,Delta_Precipitation_water_lag,Delta_Precipitation_lag,Delta_Pressure_lag,Delta_Relative.humidity_lag,Delta_Sea_level_pressure_lag,Delta_Soil_moisture_lag,Delta_Soil.temperature_lag,Delta_tmax_lag,Delta_tmin_lag,Delta_Temp_lag,Delta_u_wind_lag,Delta_v_wind_lag,Delta_wet_lag,Delta_wind_speed_lag,Delta_EVI_lag,Delta_LAI_lag,Delta_LST_lag,Delta_NDVI_lag,Delta_PET_lag,Delta_Vapour_pressure_lag,Max_temp_event_lag,Min_temp_event_lag,Rainfall_event_lag,Diurnal_temperature_range_lag,Delta_Diurnal_temperature_range_lag,Forest_fire_lag,rating,Month_score
7,GUJARAT,701,Ahmadabad,189,Lumpy Skin Diseases,0,4,211977,381499,90062,14652,26,82.772106,14.60446304,0.00362622,97.37656904,97.38019526,16363.92497,2478.866064,3682.721814,3.308664795,1201.127155,-996.7103702,-256.2673041,163.1898496,85.08245823,-91.55976068,37.68282621,80.880132,29.91559441,-40.43526793,20.11627379,-5.509699106,7.899013188,-1.151587411,-2.688335546,-5.951463692,4.658948303,1.339921271,0.078096313,-10.65995099,0.648820643,-5.538757621,1.146458457,1.489774748,1.493241303,2.579164789,-0.158829359,-3.075812633,-4.109876493,1.351990363,-2.787074248,1.961969063,2.682802064,-0.48841657,-0.996105447,-0.122020901,-0.879407605,0.573123215,-0.168056535,0.034026189,-0.033881251,0.249842272,0.034639488,0.008652334,-0.007945209,0.002705937,1.35E-05,-1.23E-05,16651.25131,2633.682093,3879.632023,12.30886876,1653.897625,-1124.754519,-301.1952908,199.3594844,114.1105962,-211.4973088,28.84244749,16.35004286,25.2466549,-41.52489204,6.016707556,0.292579579,12.63759952,6.937301862,-2.070196946,-3.906350228,-0.762032159,-5.743116108,0.616026977,-4.490873702,-2.719514611,-2.862519483,1.414194901,0.202263761,1.837073022,1.014979334,0.436858567,-1.281283541,-1.207179877,-1.027292005,-1.211852935,1.851296809,1.637971151,-0.231433914,-1.206739178,0.261673508,-0.582373617,0.362255606,-0.451666778,0.04950275,-0.159161903,0.115943958,-0.071654861,-0.01642363,0.022379425,-0.005041058,4.41E-06,2.47E-06,0,0
7,GUJARAT,701,Ahmadabad,189,Lumpy Skin Diseases,0,4,211977,381499,90062,14652,26,82.772106,14.60446304,0.00362622,97.37656904,97.38019526,-16851.0208,2129.745103,2527.131149,-194.9090062,-2205.669482,-545.1819184,-564.6577355,-32.80929502,-163.0933961,-29.01120539,-14.16589258,-8.390080205,8.800776746,7.99937144,6.43728891,17.863716,21.39790772,-15.93352209,11.12267536,9.415505342,-1.150433791,4.755828083,-2.793231313,5.114120081,0.255251991,-2.792247344,2.169150379,1.174165977,2.162329426,2.810423305,1.600744143,1.905726418,3.472614842,-0.229135636,0.264122018,2.061044189,1.661334003,0.644836471,1.517074703,0.170402832,-1.452135094,-0.18830177,-0.048671984,0.162558085,0.019493821,0.052381559,0.102275383,0.00123055,-0.053132098,-0.002243592,-4.32E-06,4.69E-07,-16621.25036,2435.375169,2858.617438,-184.499348,-1466.006937,-588.0222636,-588.7172897,-91.34986114,-252.3350442,-91.93169705,-14.90678773,-8.930275471,8.978952141,3.108586521,-5.207988876,21.22687787,11.04514002,-8.17531701,5.912936559,0.729520964,-5.116668512,-4.311232002,-4.938468155,3.166897492,-1.72060616,-0.92263524,1.651817996,1.016861312,-1.45560913,3.200565954,1.430708794,1.842511296,2.237977102,-0.53202342,1.120332857,2.705698261,0.485445113,0.663995751,1.273248769,-0.237372063,-1.383864067,-0.370425157,-0.283468644,0.104219009,-0.027679666,0.110409643,-0.014440024,0.008685937,-0.011506708,-0.005469332,4.42E-06,8.95E-07,0,0
7,GUJARAT,702,Amreli,189,Lumpy Skin Diseases,0,4,207241,178787,125050,77036,0,57.10473373,29.8943787,0,86.99911243,86.99911243,16123.96304,5984.772596,2705.791426,-11.30834117,1099.549285,-1102.73944,-285.9539511,147.2941504,-37.40099093,81.28500821,33.07175321,42.64531413,23.73189573,-22.57469373,21.83414929,12.33206759,-9.930619082,6.655847857,7.014288648,-4.056691599,14.48922901,-0.844167485,0.837980989,-7.498749734,9.715136496,-6.02050712,-4.371708661,1.312971972,-8.035161833,-0.784774116,-6.20514344,-2.898565503,-5.084502451,-0.927316431,-3.089035961,1.368848445,2.308887854,-0.66287962,-0.977407021,0.902622813,0.75577428,0.430807195,-0.26620431,0.111191001,-0.142767479,0.411240979,0.076608617,0.025075912,-0.016678442,0.009795773,2.15E-05,-1.68E-05,16411.04257,6160.493423,2876.610446,-2.323340456,1662.451641,-1138.093467,-295.4277429,175.5153125,-67.89259691,65.89212884,24.72791365,-5.415155907,19.02208864,-25.75677823,3.980890506,10.98657089,1.8348966,14.1581391,0.182172667,-6.112031982,7.813108846,-7.226141298,0.005824731,-1.430416944,6.65173889,-1.524324748,-2.76326827,0.794970363,-5.360521831,0.132378015,-4.717680692,-2.541588982,-3.757785322,-1.324159731,-1.492872842,0.737112822,1.383073714,-0.749870801,-1.076899777,1.154378576,0.829381885,0.364963584,0.095559155,-0.623928391,0.148938309,0.077670901,-0.057929898,0.023589591,-0.026484274,0.009909645,9.11E-06,4.59E-07,0,0
7,GUJARAT,702,Amreli,189,Lumpy Skin Diseases,0,4,207241,178787,125050,77036,0,57.10473373,29.8943787,0,86.99911243,86.99911243,-16868.90947,1585.286531,1986.216114,-190.0510152,-2197.673318,-552.2589132,-558.8885413,21.23218161,9.939842656,90.66729477,-17.06599743,-2.342580626,7.206486612,15.91412314,4.589103743,22.54290247,29.34692709,-22.58623905,16.3931269,8.450190194,-0.185468399,-1.316577299,-0.78541634,-0.196073043,1.640533569,-3.268724928,-3.557384309,1.042112188,4.343873038,-1.889275651,0.033899577,0.083201083,0.774500471,-1.139848713,-0.632499854,-0.914372128,-0.029160302,0.655997981,1.717299605,1.17111092,-0.012579388,0.136917647,-0.030683019,0.305541056,-0.048343595,0.119327437,-0.039937118,0.022755863,-0.038902235,-0.009391811,-1.09E-05,8.78E-06,-16703.41799,1773.718536,2177.098003,-177.2873673,-1363.663233,-597.2546219,-582.2540206,-7.541025824,12.49419471,91.87987648,-19.09394801,-0.509884477,7.069193091,12.7789775,-2.440831174,23.54900307,22.07415103,-18.36415409,12.92632537,3.289557902,-3.14711452,-6.281858636,-3.759465981,1.556278722,0.309702718,-2.535640935,-3.201671855,0.769014949,2.50176038,-1.997200818,-0.426376892,1.323537383,1.907001063,-0.199374741,0.881213718,-0.174194532,-0.347091128,0.374188954,0.871804353,-0.035081467,-0.764389367,-0.21087012,-0.156433221,0.242818537,-0.076310715,0.11432693,-0.023560102,0.002650283,-0.019208537,-0.011771803,-4.57E-06,1.07E-05,0,0
7,GUJARAT,703,Anand,189,Lumpy Skin Diseases,0,4,273505,460860,94277,9676,246,249.614208,35.33412644,0.083616587,284.9483345,285.0319511,16370.59078,2380.105369,3785.030611,0.557889534,1086.91458,-1093.93713,-307.401531,141.4699375,-48.52435111,72.93254055,33.06172433,80.78339597,29.97852365,-29.92216176,22.57625646,-8.626328013,3.63852394,8.47958045,5.665992406,-5.830489454,5.942792222,0.954758237,-2.846202161,-0.282427531,11.3432213,-0.861496215,1.279164174,2.686544834,-1.694427978,-1.951519846,0.221920208,-0.975286924,-2.297386458,0.471908075,-2.979877852,1.887975006,2.625676851,-0.319521532,-1.211956107,-0.039494909,-0.528396519,0.486335584,-0.212308042,0.067081997,-0.143043246,0.242755281,0.213321712,0.023652932,-0.039850321,-0.010324327,1.80E-05,-2.17E-05,16659.21082,2534.790975,3979.63043,9.01771696,1615.157974,-1128.283182,-317.7774582,175.655326,-58.58456198,69.60574434,21.88781799,21.47304742,25.13766979,-29.62839484,7.138709908,-5.681975438,11.15152493,13.76136215,0.203319516,-5.465984064,0.367316061,-4.263286321,-1.512114666,3.657786191,4.600374946,1.099278174,0.916027608,1.23087975,-0.374029537,-1.723500175,0.479136005,-0.120800857,-0.155578537,-0.301306695,-1.374503197,1.457085866,1.441657737,-0.292706087,-1.284557591,0.417091845,-0.441866963,0.322372775,-0.474924882,0.030754508,-0.248562008,0.159611905,0.116155299,0.029772798,0.007740363,-0.016935861,1.19E-05,-1.03E-05,0,0
7,GUJARAT,703,Anand,189,Lumpy Skin Diseases,0,4,273505,460860,94277,9676,246,249.614208,35.33412644,0.083616587,284.9483345,285.0319511,-16756.3769,-30.31104221,364.5025123,-176.1738034,-2252.357898,-572.6752865,-565.1054592,13.60900549,11.01624396,91.75580451,-17.86178634,3.265476459,10.5027096,11.2608896,5.965379796,13.33500424,19.47209017,-10.9961943,10.12828948,15.75936756,-6.875580294,3.415012749,4.564879392,2.371449914,2.396256429,-4.048229584,1.861917473,0.215621455,4.227459115,-0.447318723,-0.707740226,1.549357411,2.938002943,0.142369244,0.268786894,1.41723648,1.366704016,0.615749045,1.071319933,0.214610534,-0.80661333,-0.159301906,-0.101060286,0.091376049,-0.229618416,0.081697673,0.108327302,-0.002207784,0.019355123,-0.011626687,-1.59E-06,8.63E-06,-16521.49634,174.1188479,593.873222,-163.3827995,-1421.399338,-617.7024228,-588.9877584,-15.17976384,12.19714317,91.39743183,-20.06259821,3.715682892,11.27381544,3.510252592,-6.211792165,17.11906522,7.913942157,-5.020367036,7.006886799,7.451199922,-9.755525731,-5.551206367,1.76723382,1.530927003,-0.645387441,-2.447486994,2.15152107,0.294948183,1.048990217,0.23848228,-0.677557698,1.964775886,2.138492,-0.118888421,1.250650205,2.242895138,0.333858896,0.633981596,0.822390723,-0.370607761,-1.15096828,-0.402838174,-0.286044564,0.038978505,-0.271717085,0.11455718,0.064674797,-0.006601303,0.055034536,-0.013884412,-1.82E-06,6.89E-06,0,0
7,GUJARAT,704,Banas Kantha,189,Lumpy Skin Diseases,0,4,1390357,1501537,387986,118204,12,227.6544123,39.84806739,0.000944659,267.5024797,267.5034244,16105.03085,5704.346934,3252.687997,-9.549532283,1306.835887,-1008.194813,-261.225806,-60.23123672,10.34282857,90.61306015,35.56982298,74.49792235,18.84515467,-37.39496605,27.69322756,6.579273173,5.97496355,12.58920164,-5.550697552,-11.64557898,-2.051629819,1.833442435,-6.30341554,1.243298458,5.259101685,5.0606877,-4.748628965,-2.921895072,2.408880347,-1.907127761,3.047863331,-2.214050177,0.448862544,0.699488122,-1.861725975,2.264061208,2.13160162,-0.089627537,-0.787255491,-0.36755372,0.855721533,0.221431848,-0.413841402,0.073038157,-0.088495411,0.166720823,-0.057084485,0.022941517,-0.03380904,-0.027900495,9.70E-06,-1.38E-06,16473.26641,5924.155791,3486.975904,-4.055362571,1663.620541,-1046.190275,-286.5722916,-98.79580225,12.57067095,79.01899541,23.29420698,8.483265299,18.71631286,-36.5197322,11.64417214,8.499144958,12.4736151,18.61306721,-10.41422994,-13.94039391,1.902071285,-9.188255491,-1.77117984,5.549532103,-1.142652258,7.038178994,-3.853511501,-2.68432548,1.824565321,0.799980775,-0.151969844,-0.770760482,0.759994766,-0.34992332,-0.732402557,1.465063878,1.429160741,-0.948672283,-1.879776689,1.11632957,0.60278833,0.038535237,-0.641469884,0.114290979,-0.014820404,0.070590207,0.294075596,-0.022524027,-0.015044175,0.005908494,1.37E-05,-8.60E-06,0,0
7,GUJARAT,704,Banas Kantha,189,Lumpy Skin Diseases,0,4,1390357,1501537,387986,118204,12,227.6544123,39.84806739,0.000944659,267.5024797,267.5034244,-16752.22467,-24.01296599,348.7391176,-164.6467688,-1541.036652,-610.5125469,-586.5963538,28.70800292,-1.607262115,86.57092316,-19.23249695,4.654174264,9.640049158,9.74550134,3.685213356,12.90924842,15.28397357,-13.04822512,7.248909478,15.06095579,-5.577059423,-0.998022262,8.487959188,-7.575807181,3.781655094,8.173783585,-4.886604289,-0.27243702,7.525146988,0.622628185,-0.737292248,0.797164103,5.038817837,-0.083338021,0.208968247,1.764921992,1.782883149,0.45713056,0.692270879,-0.381977726,0.108384524,-0.214526178,-0.35504887,-0.044873524,-0.170547538,0.055959148,0.315210811,-0.077265668,0.184037509,-0.011454439,-3.61E-06,3.51E-06,-16519.42914,199.7304539,559.8585987,-153.3977465,-800.494003,-641.958396,-603.8195958,-10.98427028,-2.127565216,83.47645724,-21.03412406,7.02813215,12.27311079,3.012366094,-5.157976964,15.23071913,6.892019232,-10.27469176,8.265111056,8.091752997,-4.064893394,-10.96695784,2.108687498,-10.71304089,1.233257332,10.69503777,-4.8212624,-0.089784374,4.170152279,0.366574253,-0.575717541,1.148159756,3.169397372,-0.683673442,1.006249661,2.052993047,0.814009349,0.1902616,0.091815309,-0.422157184,-0.552166765,-0.422897295,-0.544503056,0.047891142,0.055421834,-0.013035243,0.100889543,-0.02874361,0.030773777,0.005630359,-4.16E-06,-1.93E-06,0,0
7,GUJARAT,705,Bharuch,189,Lumpy Skin Diseases,0,4,122344,162523,160068,4536,0,43.66446965,25.23053342,0,68.89500307,68.89500307,16386.66282,2175.636531,3991.330978,-1.38126329,978.0980369,-1082.14914,-308.8326415,146.284776,-32.36973495,82.90666804,32.19187147,77.57525092,21.7403159,-26.20922264,21.74332689,-4.79212592,3.944338824,0.478925336,1.03898521,-3.403432887,7.912286588,5.354006667,1.770217226,-6.381136716,2.891318931,-4.095608462,-0.951122651,1.784278262,-3.754388768,-1.250971966,-4.69981565,0.210669691,0.448288145,-0.379975595,-3.248212677,1.290205272,2.348365648,-0.613074844,-1.472867378,-0.01753046,-0.441763736,0.462475536,-0.169868082,0.124282938,-0.033543252,0.269848632,0.194185526,0.004104194,-0.001889932,0.012518049,1.65E-05,-1.61E-05,16675.2786,2328.464394,4188.146751,6.590881992,1479.279959,-1113.132861,-319.600545,172.6635155,-66.80907209,63.85863358,22.08324005,23.43056084,18.19745676,-27.88367942,6.35194902,-4.782029089,12.09799434,8.879610039,-1.035298587,-4.020337622,2.050959535,-1.950504949,-0.6487718,1.77104224,2.841017241,0.82779421,-0.246316467,0.885662075,-2.033223277,-1.318058812,-4.428609015,0.199996458,1.494835198,0.027691621,-1.511184059,0.729205751,1.379614085,-0.715617181,-1.416608575,0.471804018,-0.399907817,0.310483748,-0.446161136,0.094276428,-0.097220059,0.175268264,0.178891832,-0.005846026,0.019044963,0.008784082,1.27E-05,-6.97E-06,0,0
7,GUJARAT,705,Bharuch,189,Lumpy Skin Diseases,0,4,122344,162523,160068,4536,0,43.66446965,25.23053342,0,68.89500307,68.89500307,-16799.74743,1589.595092,1982.669788,-187.1524237,-2037.156823,-555.2259242,-561.4375521,21.69541374,8.032694647,89.20719358,-18.48439536,-1.622886683,7.519409792,24.90862941,3.009408679,8.491575843,12.6466556,-7.1018884,15.90659046,-0.501625888,-3.251275708,8.167162693,1.08205993,-0.539024939,2.082874399,-8.749154202,5.179111436,-0.093205313,4.20469896,1.623776627,-3.078028391,0.501244067,1.99393371,0.785778961,1.228449176,0.545672972,0.898166398,-0.101970232,0.295892024,-0.045629729,-0.903418946,-0.253139533,-0.192463348,0.255746678,-0.033166205,0.054339424,-0.052202053,0.042603194,-0.13221869,0.012273461,-4.45E-06,8.18E-07,-16685.77073,1760.933208,2189.569204,-176.0831311,-1293.438359,-594.2641886,-582.6884771,-7.63743928,11.21883458,89.59408913,-20.38789197,-0.128323801,8.192892192,20.13645244,-7.030966225,14.81868097,6.439761069,-0.780905571,10.84628917,-3.963711026,-6.301870386,-1.468895973,0.85090116,-1.418910846,1.534886561,-5.241633387,4.180202338,0.122362288,2.24340612,1.344943306,-3.88824188,1.781654138,2.80591141,1.091797707,2.62352561,0.921140516,-0.128730773,-0.146274155,0.083372027,-0.818666198,-1.406824222,-0.530218287,-0.321834951,0.183189922,-0.059961827,0.059646048,-0.083454639,0.037860084,-0.11280495,0.009501016,-6.47E-07,4.65E-06,0,0
7,GUJARAT,706,Bhavnagar,189,Lumpy Skin Diseases,0,4,226407,291930,110133,132151,0,51.65806259,24.14630257,0,75.80436516,75.80436516,16157.49415,5591.863942,3096.63482,-10.39365189,1202.684705,-1000.775725,-250.1911427,143.4087272,-51.22006182,75.19116207,34.81151305,62.21777594,25.89562434,-31.73296372,18.64902692,3.210642934,-0.814949204,7.523529738,2.206286014,-9.304773451,11.99483002,-1.595107837,-2.377663625,-6.311719618,10.346508,-2.85133857,-2.060506903,2.008132333,-4.809748221,-1.197273046,-6.343137625,-3.144215545,-4.476446097,-0.37600636,-3.033792095,1.70455392,2.069429108,-0.505803569,-0.539543323,0.773710853,0.860934432,0.515409115,-0.253895321,0.06506361,-0.075630988,0.36911689,-0.019639544,0.020846545,-0.005817977,0.01168236,1.94E-05,-1.22E-05,16444.03397,5758.473766,3279.432589,-2.253603549,1665.972514,-1127.155784,-303.1084639,175.26234,-71.44316353,59.29982498,25.30006776,5.21232422,22.03046628,-29.8255188,2.292920743,6.220348249,8.342417577,14.99307245,-2.836711419,-9.526034454,6.546326161,-6.619136286,0.066543936,-1.897417674,2.572865188,-1.150931552,-1.526756682,0.979860138,-3.317688166,-0.555473879,-5.126472148,-1.518720775,-1.630971219,-1.192004596,-1.615993276,0.730564702,1.30298113,-0.66939448,-0.884447823,0.982086583,1.050872202,0.365943165,-0.504767375,0.044361776,-0.122844185,0.247660536,-0.048837387,0.019349594,0.034920137,0.00874143,1.05E-05,3.12E-06,0,0
7,GUJARAT,706,Bhavnagar,189,Lumpy Skin Diseases,0,4,226407,291930,110133,132151,0,51.65806259,24.14630257,0,75.80436516,75.80436516,-16693.86382,588.21598,978.3763501,-183.0617172,-2359.890903,-560.0400142,-555.8642312,15.61200779,9.496984296,91.40665883,-16.941906,-2.801751679,8.014640627,-3.950153604,-0.160150613,21.0759427,18.42172836,-28.13475285,18.81052492,3.580134138,1.128215939,0.643697745,-6.81637854,1.039729818,-1.550302253,-1.818042481,1.472216476,2.18177071,1.654300772,0.664756894,1.33773498,1.779918113,2.789296651,-1.373357256,0.781431279,-2.402756602,-0.47120238,-0.584356116,-1.11183306,-0.687553754,-0.222949504,-0.16974069,-0.240323372,0.159774894,0.020521938,0.064665672,-0.107133774,0.003313834,-0.033198153,-0.011817694,2.66E-06,1.49E-07,-16497.82429,831.244077,1221.065927,-170.3679944,-1508.281457,-602.5443607,-580.4693235,-12.99902143,11.03381178,91.1920886,-19.45125396,-0.247235411,9.971949004,1.518180762,-6.495757744,18.70996099,11.45493934,-22.74975239,14.43132502,-1.247018919,-4.70595947,-9.7313619,-11.03366927,-0.145885977,-3.060306311,-1.497178612,0.370698936,1.308034581,-0.779569334,0.259831667,0.88825936,1.203732916,1.096665143,-1.08855007,1.208331639,-1.101991528,-0.656706984,-0.563617366,-1.564234457,-1.256023013,-0.371158152,-0.408803537,-0.392543258,0.137509598,-0.014229649,0.077182141,-0.08128501,0.004229506,-0.037258813,-0.011253888,2.03E-06,-2.33E-07,0,0
7,GUJARAT,707,Dohad,189,Lumpy Skin Diseases,0,4,656223,524521,878061,2533,93,324.2020868,241.7885777,0.02553542,565.9906645,566.0161999,16287.56977,2819.822396,2086.909896,1.786376746,845.2712783,-992.623108,-261.5420063,69.17892974,4.335417297,-19.35723177,39.11448167,84.50737,-2.19734267,-32.33571421,47.92066713,3.480670705,11.12005883,-0.765286766,-1.634381336,2.030596915,-3.244019877,5.447156733,-3.761466108,-6.100612808,-7.612889398,-5.900608508,-1.605852176,0.01224599,-1.754690711,3.646950565,-1.071460451,0.620591851,0.031368117,-1.451884685,-1.582849687,1.091130665,1.509466277,-0.312958516,-0.470821298,0.31972263,0.218184723,0.141209825,0.029990348,0.069324736,-0.022768201,0.227706404,0.089189413,-0.007457711,-0.001669817,0.008366524,1.17E-05,-1.11E-05,16611.30511,3072.161763,2275.618507,10.58305491,1454.578241,-1055.92112,-286.3331636,113.7190891,-41.41418682,78.12460568,23.90801793,21.03802999,-6.842964156,-24.85879275,22.63192601,3.73239805,17.89731234,8.463109765,-6.275951112,-4.895322101,-4.773491624,-1.360382353,-2.796629504,-2.102096583,-9.843069825,-1.60705829,-0.621019248,-0.448975677,-1.336541853,0.098058247,-3.463724077,2.811019542,3.722812112,-2.255948026,-0.456327819,0.288051159,0.600922729,-0.306940693,-0.174202112,0.667753298,0.276647315,0.12258794,-0.349387068,0.084373665,-0.052933975,0.135096376,0.09168262,-0.011878151,0.02021049,0.011573961,6.78E-06,2.81E-06,0,0
7,GUJARAT,707,Dohad,189,Lumpy Skin Diseases,0,4,656223,524521,878061,2533,93,324.2020868,241.7885777,0.02553542,565.9906645,566.0161999,-16909.17719,580.8086052,970.1724575,-176.8574324,-1914.604706,-572.4723584,-574.8699016,-3.978384527,-74.21514391,35.31189518,-16.15041365,-1.555568962,4.901307585,-9.156798891,0.751603943,20.1213311,15.80693359,-8.321460303,4.839690816,15.37166242,10.30780276,-4.867798764,1.446655378,2.534734618,-1.913724548,-0.073912102,4.136056258,-0.3071407,0.445707388,1.528604848,0.008120541,1.886133434,-0.225182828,-0.95494391,0.397794398,-0.102971924,0.68461391,-0.093022174,-0.079640781,-0.471328034,0.670157193,-0.173070703,-0.204008815,0.052803577,-0.02757597,0.066804348,0.01261644,0.007058857,-0.00452908,0.005627141,7.51E-06,-5.21E-06,-16625.67103,786.3233566,1255.477384,-165.2128598,-1154.255626,-611.5294602,-591.4114173,-22.76922728,15.82871844,87.35251285,-19.7300738,1.541930283,5.028280537,-7.535500289,-3.555556878,16.91903392,7.111654674,-7.675129487,5.464829554,11.40684499,-0.065543703,-14.66491903,-1.746259918,1.371291075,-3.030462376,0.372745162,1.778560598,-0.990558357,-1.59447609,0.657423328,-0.698792691,0.623912844,-1.982152876,-1.200415326,1.632775804,0.860115881,-0.43768466,-0.050238595,-0.715218967,-0.952280075,0.491065876,-0.514505552,-0.384984433,0.054095098,-0.063670555,0.064624949,-0.013625174,0.010634049,-0.01427891,0.004301935,2.69E-06,2.09E-06,0,0
7,GUJARAT,708,Gandhinagar,189,Lumpy Skin Diseases,0,4,184736,322574,63695,21237,0,781.6795069,130.8659476,0,912.5454545,912.5454545,16310.691,3280.394139,3494.266129,4.124435146,1394.768594,-1104.846439,-302.8731471,156.8087022,44.810311,-80.76458157,36.54650417,75.93282556,30.23430584,-34.21431236,25.19341781,-7.812472861,7.02035751,2.907858478,3.1454509,-5.332531986,4.625448385,3.008937528,-0.464160884,-5.011748014,-0.646919942,-1.019764246,-1.611740007,-2.025809001,1.404359578,1.571220239,1.560253509,-0.050370409,-0.408103961,-1.658184515,-3.028860418,2.382963321,3.005117202,-0.305290086,-1.768906873,-0.933241106,-0.460086812,0.426499125,-0.258172576,0.101677085,-0.103312151,0.164044591,0.167816701,-0.003280254,-0.013216904,-0.003203059,7.68E-06,-7.15E-06,16593.29789,3502.225861,3705.973348,6.816329007,1606.099694,-1120.021653,-305.831195,191.5679716,38.47561934,-68.30849852,24.89399059,13.69089242,24.74506656,-33.99394438,5.453095837,0.902185163,12.69833124,11.57134723,-4.123682956,-7.636072091,0.848980358,-6.723437307,1.209097077,-1.326639698,-7.96639328,0.277674559,-2.629555611,-3.627265994,2.933341454,3.734590378,2.224852326,-0.417554182,-0.296944675,-0.717982997,-1.423987682,1.639811271,1.890592406,-0.512086399,-1.461709339,-0.192387763,-0.513127895,0.31371992,-0.532926738,0.076675443,-0.126729786,0.1000785,0.119473018,0.009281744,-0.011643706,-0.002449802,9.04E-06,-6.42E-06,0,0
7,GUJARAT,708,Gandhinagar,189,Lumpy Skin Diseases,0,4,184736,322574,63695,21237,0,781.6795069,130.8659476,0,912.5454545,912.5454545,-16908.95197,580.4561183,970.1974049,-176.05458,-1878.619559,-582.4229081,-580.3857161,-29.56137289,-135.8356427,-8.032639051,-15.68758275,-2.780169731,9.663839635,-7.218972849,2.317813439,16.44542958,13.89963562,-7.97803741,5.565318843,14.93547018,-2.812398122,6.16510501,4.300991861,5.930373566,-3.069312039,2.05721382,-0.677063742,-3.728890419,2.886246038,3.6375759,-0.889715401,-0.179510673,1.234782504,-1.062006942,0.825430704,0.942051271,1.062257983,-0.135958429,-0.598236741,-0.826732422,0.796170235,-0.324330729,-0.371302737,0.03821331,-0.155832165,0.073301731,-0.009696854,0.000848521,-0.034865478,-0.002360814,4.89E-06,-2.75E-06,-16626.59594,810.0390893,1229.600225,-162.3932993,-990.4182528,-627.2987894,-603.931532,-54.81353022,-125.9048148,-2.34189886,-18.34932083,-0.129592049,10.68159403,-4.000558783,-6.035236402,16.65588007,6.81742776,-2.61497943,3.589146208,9.762261918,-9.898611878,-7.685365145,1.087870329,3.221053047,-4.712803098,4.667392703,-3.070571445,-4.218317255,0.159973843,2.787094153,-1.673571536,-0.987364088,-1.089163965,-1.321245429,1.830608753,1.329263806,0.222662711,-0.231842528,-0.95236058,-1.39031485,0.660507084,-0.580038905,-0.580217466,0.02951325,-0.163496077,0.080075658,-0.027676521,0.016256689,-0.068592173,-0.001125583,4.24E-06,-5.78E-06,0,0
7,GUJARAT,709,Jamnagar,189,Lumpy Skin Diseases,0,4,139176,162333,130282,214785,53,51.57526514,59.02617174,0.009066028,110.6014369,110.6105029,16222.05741,6428.968634,3946.326339,-14.34925246,1308.507112,-1103.328325,-283.7427667,128.2840696,-11.73215175,10.04997093,-269.7384681,74.88492843,17.63761088,-30.62914694,5.758537389,-3.01472677,10.99072032,9.414917111,2.00699623,-18.99433139,11.99477446,2.247974802,-7.208830801,-11.8606079,1.172531596,-4.505612958,-0.336251845,1.974530205,-2.414567993,2.187975007,-4.071809027,-2.338242932,-4.314034377,-3.077065764,-4.42445216,1.036160314,2.028175201,-0.245337705,-0.279225637,0.409205824,3.408934403,0.696070462,-0.461355019,0.201228326,0.049807923,0.30512503,0.081447633,0.016285085,-0.001216307,0.026100126,1.38E-05,-3.45E-05,16507.17982,6610.772765,4132.502012,-6.446968583,1780.414653,-1130.199273,-287.9918791,176.1948802,23.85900872,-37.04895938,-273.4984909,21.72756103,14.49345769,-41.57594031,-1.952802589,3.476724142,14.07952882,11.88975151,-6.267666522,-19.10224632,10.23474373,-4.752282323,-1.912582462,-4.89703541,-3.005153267,-4.41252956,-1.357518607,1.895121965,1.500184338,4.469136815,-2.603665741,-2.316296657,-4.170167881,-1.973276623,-3.123619625,0.539302611,0.569580848,-0.468766952,-0.917214773,0.95661634,4.095688307,0.654957583,-0.089289241,-0.5580535,0.332983243,0.028586703,-0.067271234,0.030874112,0.001680706,0.030363093,8.67E-06,-2.40E-05,0,0
